instance_id,repo,created_at,arm,model,model_ids_observed,resolved,total_cost_usd,prompt_side_tokens,completion_tokens,opus_prompt_tokens,opus_completion_tokens,opus_cost_usd,sonnet_prompt_tokens,sonnet_completion_tokens,sonnet_cost_usd,haiku_prompt_tokens,haiku_completion_tokens,haiku_cost_usd,n_turns,wall_clock_s,status,swap_fired,model_pin_ok,model_pin_drift,resolved_verdict_source,patch_empty,result_dir
sdv-dev__SDV-2658,sdv-dev/SDV,2025-08-27 19:48:19,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.9897444999999999,756876,9147,756876,9147,0.9897444999999999,0,0,0.0,0,0,0.0,24,984.24,ok,False,True,,jobs_vehicle/results/opus-shipped/sdv-dev__SDV-2658/eval/sdv-dev__SDV-2658/report.json,False,jobs_vehicle/results/opus-shipped/sdv-dev__SDV-2658
stanfordnlp__dspy-8718,stanfordnlp/dspy,2025-08-27 06:46:30,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.1342415,70494,1058,70494,1058,0.1342415,0,0,0.0,0,0,0.0,3,21.82,ok,False,True,,jobs_vehicle/results/opus-shipped/stanfordnlp__dspy-8718/eval/stanfordnlp__dspy-8718/report.json,False,jobs_vehicle/results/opus-shipped/stanfordnlp__dspy-8718
sdv-dev__SDV-2656,sdv-dev/SDV,2025-08-26 21:22:01,opus-shipped,claude-opus-4-8,claude-opus-4-8,1,0.1378915,105584,1118,105584,1118,0.1378915,0,0,0.0,0,0,0.0,5,22.46,ok,False,True,,jobs_vehicle/results/opus-shipped/sdv-dev__SDV-2656/eval/sdv-dev__SDV-2656/report.json,False,jobs_vehicle/results/opus-shipped/sdv-dev__SDV-2656
aws-cloudformation__cfn-lint-4236,aws-cloudformation/cfn-lint,2025-08-26 18:22:09,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.17714449999999998,113732,1858,113732,1858,0.17714449999999998,0,0,0.0,0,0,0.0,5,33.21,ok,False,True,,jobs_vehicle/results/opus-shipped/aws-cloudformation__cfn-lint-4236/eval/aws-cloudformation__cfn-lint-4236/report.json,False,jobs_vehicle/results/opus-shipped/aws-cloudformation__cfn-lint-4236
ipython__ipython-14970,ipython/ipython,2025-08-26 17:28:34,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.10157975,62139,805,62139,805,0.10157975,0,0,0.0,0,0,0.0,3,17.93,ok,False,True,,jobs_vehicle/results/opus-shipped/ipython__ipython-14970/eval/ipython__ipython-14970/report.json,False,jobs_vehicle/results/opus-shipped/ipython__ipython-14970
sissbruecker__linkding-1175,sissbruecker/linkding,2025-08-26 09:53:54,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.7447484999999999,772378,7535,772378,7535,0.7447484999999999,0,0,0.0,0,0,0.0,23,134.1,ok,False,True,,jobs_vehicle/results/opus-shipped/sissbruecker__linkding-1175/eval/sissbruecker__linkding-1175/report.json,False,jobs_vehicle/results/opus-shipped/sissbruecker__linkding-1175
octodns__octodns-1298,octodns/octodns,2025-08-25 21:11:54,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.28897800000000007,176602,4088,176602,4088,0.28897800000000007,0,0,0.0,0,0,0.0,7,64.01,ok,False,True,,jobs_vehicle/results/opus-shipped/octodns__octodns-1298/eval/octodns__octodns-1298/report.json,False,jobs_vehicle/results/opus-shipped/octodns__octodns-1298
authlib__authlib-802,authlib/authlib,2025-08-25 14:49:37,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.4919715,522515,3834,522515,3834,0.4919715,0,0,0.0,0,0,0.0,18,80.26,ok,False,True,,jobs_vehicle/results/opus-shipped/authlib__authlib-802/eval/authlib__authlib-802/report.json,False,jobs_vehicle/results/opus-shipped/authlib__authlib-802
ipython__ipython-14969,ipython/ipython,2025-08-24 16:24:52,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.133136,88669,1000,88669,1000,0.133136,0,0,0.0,0,0,0.0,4,22.34,ok,False,True,,jobs_vehicle/results/opus-shipped/ipython__ipython-14969/eval/ipython__ipython-14969/report.json,False,jobs_vehicle/results/opus-shipped/ipython__ipython-14969
spesmilo__electrum-10172,spesmilo/electrum,2025-08-23 16:56:08,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.71513125,571976,10117,571976,10117,0.71513125,0,0,0.0,0,0,0.0,17,158.48,ok,False,True,,jobs_vehicle/results/opus-shipped/spesmilo__electrum-10172/eval/spesmilo__electrum-10172/report.json,False,jobs_vehicle/results/opus-shipped/spesmilo__electrum-10172
Archmonger__django-dbbackup-631,Archmonger/django-dbbackup,2025-08-23 08:37:51,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.16909225,110978,1818,110978,1818,0.16909225,0,0,0.0,0,0,0.0,5,33.03,ok,False,True,,jobs_vehicle/results/opus-shipped/Archmonger__django-dbbackup-631/eval/Archmonger__django-dbbackup-631/report.json,False,jobs_vehicle/results/opus-shipped/Archmonger__django-dbbackup-631
pgmpy__pgmpy-2314,pgmpy/pgmpy,2025-08-22 21:00:01,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.1188085,83057,919,83057,919,0.1188085,0,0,0.0,0,0,0.0,4,20.93,ok,False,True,,jobs_vehicle/results/opus-shipped/pgmpy__pgmpy-2314/eval/pgmpy__pgmpy-2314/report.json,False,jobs_vehicle/results/opus-shipped/pgmpy__pgmpy-2314
authlib__authlib-800,authlib/authlib,2025-08-22 11:09:35,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.11209325,81281,889,81281,889,0.11209325,0,0,0.0,0,0,0.0,4,20.1,ok,False,True,,jobs_vehicle/results/opus-shipped/authlib__authlib-800/eval/authlib__authlib-800/report.json,False,jobs_vehicle/results/opus-shipped/authlib__authlib-800
Archmonger__django-dbbackup-626,Archmonger/django-dbbackup,2025-08-22 08:56:35,opus-shipped,claude-opus-4-8,claude-opus-4-8,1,0.22782725,238515,1764,238515,1764,0.22782725,0,0,0.0,0,0,0.0,11,44.89,ok,False,True,,jobs_vehicle/results/opus-shipped/Archmonger__django-dbbackup-626/eval/Archmonger__django-dbbackup-626/report.json,False,jobs_vehicle/results/opus-shipped/Archmonger__django-dbbackup-626
llamastack__llama-stack-3224,llamastack/llama-stack,2025-08-21 15:52:00,opus-shipped,claude-opus-4-8,claude-opus-4-8,0,0.39396299999999995,262386,2584,262386,2584,0.39396299999999995,0,0,0.0,0,0,0.0,6,43.88,ok,False,True,,jobs_vehicle/results/opus-shipped/llamastack__llama-stack-3224/eval/llamastack__llama-stack-3224/report.json,False,jobs_vehicle/results/opus-shipped/llamastack__llama-stack-3224
